_contact,_email,_fax,_tel,_website,business_address,business_category,business_id,business_name,business_tel,details_html
,,,02 9796 7545,,"310 CHAPEL RD, BANKSTOWN NSW 2200",Medical & Healthcare,1442,廖永平西醫生,02 9796 7545,"<p class=""details""><br><br></p>"
,,,02 9398 6666,,"307 STACEY ST, BANKSTOWN NSW 2200",Medical & Healthcare,1445,謝婉珊醫生心臟科專家 TAM CHRISTINA Y. S.,02 9398 6666,"<p class=""details""><br><br></p>"
,,,02 9799 5557,,"SHOP 56, 1 BROWN ST, ASHFIELD NSW 2131",Medical & Healthcare,1439,李家田醫生 LEE GORDON,02 9799 5557,"<p class=""details""><br><br></p>"
,,,02 9798 6178,,"32 HERCULES ST, ASHFIELD NSW 2131",Medical & Healthcare,1440,莫漢傑醫生 MOK CHARLES H.K.,02 9798 6178,"<p class=""details""><br><br></p>"
Michael Tu,info@burwoodfamilydentist.com.au,,02 97449798,http://www.burwoodfamilydentist.com.au,"Shop35/ 3 Wilga St., Burwood, NSW 2134",Medical & Healthcare,9968,Burwood Family Dentist - 吴庆祥牙医,02 97449798,"<p class=""details"">我们的新牙科诊所现在位于Burwood Westfield旁边 (后门转左)，及邻近巴士站<br>
我们采用先进的电脑化设备及引用最新的医疗技术包括口内摄影机,低輻射数码X光及现时最流行的美白系列”ZOOM”.  同时, 我们还承诺让每个患者提供最优质的医疗服务.<br>
欢迎新患者前来就诊. 本诊所周末营业.  请尽快提前与我们预约.<br>
电话: (02) 9744 9798<br><br></p>"
,,,02 9621 2272,,"11 KEMPSEY ST, BLACKTOWN NSW 2148",Medical & Healthcare,1453,陳誌昱醫生 CHEN ROGER C.,02 9621 2272,"<p class=""details""><br><br></p>"
,info@curedental.com.au,wechat：parradentalcentre,02 9635 6888,http://B9654,"69 Macquarie street，parramatta，2150, Parramatta, NSW 2150",Medical & Healthcare,10497,Cure牙科 | 悉尼parramatta牙科诊所,02 9635 6888,"<p class=""details""><img src=""Photo_links/Sydney/10497_V1.jpg"" class=""logo"" width=""105"" alt=""Cure牙科 | 悉尼parramatta牙科诊所 Company Logo"">苏毅牙医的诊所Parramatta dental centre现该名为 Cure牙科（Cure Dental), 改名仅为了品牌效果，不涉及任何人员更替。<br>
<br>
Cure牙科 位于悉尼Parramatta市中心，距离火车站步行5分钟，提供的牙科服务包括检查洗牙，牙周病治疗，儿童牙科，树脂材料补牙，根管治疗，牙冠（牙套）修复，智齿拔除，牙齿美白及贴面，牙齿矫正（传统牙套矫正和隐适美invisalign矫正）以及种植牙。<br>
<br>
悉尼Cure牙科诊所的牙医均出生在中国大陆，并在澳洲接受专业的牙科高等教育，既能很好的与您沟通，又具有澳洲规范化的牙科操作，并向您承诺我们所使用的器材用具全部严格按照澳洲牙科消毒标准，使您看牙可以安心看牙。<br>
<br>
我们接受所有澳洲的私人医疗保险，检查洗牙x光检查不收差价,其它治疗价格合理；欢迎您微信或电话进行咨询预约。<br>
微信号：parradentalcentre/0450633757<br>
诊所电话：02 9635 6888<br>
https://www.curedental.cn/<br><br></p>"
Lydia,lydia@healthspaceclinics.com.au,,83541534,http://healthspaceclinics.com.au/location/kings-cross-sydney,"33 Bayswater Road, Potts Point, NSW, 2011",Medical & Healthcare,10489,Health Space 专业脊椎神经科治疗中心,83541534,"<p class=""details""><img src=""Photo_links/Sydney/10489.jpg"" class=""logo"" width=""105"" alt=""Health Space 专业脊椎神经科治疗中心 Company Logo"">您有退化性关节炎，韧带拉伤吗？头痛，手部麻痹吗？腰背痛，坐骨神经痛，腰间盘突出吗？网球肘，五十肩， 肌腱劳损吗？脚痛，脚底筋膜炎，扁平足吗？<br>
<br>
专业脊椎神经科医生可以有效为您诊断、治疗及预防各种头痛,脊椎肌肉颈部背部腰部的痛症包括脊柱侧弯保健，运动康复， 姿势纠正和长期痛症。<br>
<br>
<br>
脊骨神经科医生脊医的专长在于人体的神经及肌肉系统，脊医Lydia Feng 会利用手法或仪器推压和矫正脊柱，关节，韧带和肌腱，为您提供最优质的脊科治疗与保健。<br>
<br>
诊所位于离CBD只有10分钟的Potts Point.地址：33 Bayswater Road, Potts Point NSW.  <br>
<br>
精通普通话和英文，无交流障碍，可以使用私人保险<br>
<br>
脊医 Lydia Feng 会诊时间：<br>
周一 早上8点至晚上7点<br>
周二下午1点至晚上7点<br>
周三早上9点至晚上7点<br>
周四下午1点至晚上7点<br>
周五早上8点至中午12点<br>
<br>
请拨打02 8354 1534 预约治疗,预约是请说明是找Dr. Lydia Feng. <br>
更多请访问：http://healthspaceclinics.com.au/location/kings-cross-sydneys-iconic-potts-point<br><br></p>"
Dr.Yi Su,info@curedental.com.au,parradentalcentre,0450633757,http://www.curedental.cn,"69 Macquarie Street, Parramatta, NSW, 2150",Medical & Healthcare,9654,Cure牙科 | 悉尼parramatta牙医诊所,0450633757,"<p class=""details""><img src=""Photo_links/Sydney/9654_V3.jpg"" class=""logo"" width=""105"" alt=""Cure牙科 | 悉尼parramatta牙医诊所 Company Logo"">悉尼牙医 苏毅牙医的诊所悉尼Cure牙科位于悉尼Parramatta市中心，距离火车站步行5分钟，提供的牙科服务包括检查洗牙，牙周病治疗，儿童牙科，树脂材料补牙，根管治疗，牙冠（牙套）修复，智齿拔除，牙齿美白及贴面，牙齿矫正（传统牙套矫正）和隐适美（invisalign矫正）以及种植牙。<br>
<br>
悉尼Cure 牙科诊所的牙医均出生在中国大陆，并在澳洲接受专业的牙科高等教育，既能很好的与您沟通，又具有澳洲规范化的牙科操作，并向您承诺我们所使用的器材用具全部严格按照澳洲牙科消毒标准，使您看牙可以安心看牙。<br>
<br>
我们接受所有澳洲的私人医疗保险，检查洗牙x光检查不收差价,其它治疗价格合理；欢迎您微信或电话进行咨询预约。   <br>
微信号：parradentalcentre<br>
网上预约：https://www.curedental.cn/book-online/  <br>
诊所电话：02 9635 6888<br><br></p>"
Chitty,reception@six12dental.com.au,,9558 6656,http://sixtwelvefamilydental.com.au,"Shop 1, 612 New Canterbury Road, Hurlstone Park, NSW 2193",Medical & Healthcare,10393,Six Twelve Family Dental,9558 6656,"<p class=""details""><img src=""Photo_links/Sydney/10393_V7.jpg"" class=""logo"" width=""105"" alt=""Six Twelve Family Dental Company Logo"">龚青颖 牙科医师 （悉尼大学荣誉学位毕业）<br>
- 悉尼大学牙科一等荣誉学士 <br>
- 悉尼大学Dr Henry Bruce Maxwell 大奖<br>
- 悉尼大学医学科学学士<br>
- 澳大利亚牙科学会会员<br>
- 牙科委员会认可牙医<br>
- 隐适美认证牙医<br>
- Smile Fast 认证牙医<br>
<br>
林伟恩 牙科医师 （悉尼大学毕业）<br>
- 悉尼大学牙科学士<br>
- 墨尔本大学医学科学一等荣誉学士<br>
- 澳大利亚牙科学会会员<br>
- 牙科委员会认可牙医<br>
- Clear Correct 认证牙医<br>
- Smile Fast 认证牙医<br>
<br>
<br>
龚医生和林医生在悉尼南区Hurstville 华人圈里照顾了无数个有看牙需要的病人。Six Twelve Family Dental 是我们两夫妇携手开的全新家庭牙医诊所。 <br>
<br>
我们Six Twelve Family Dental在爱与关怀的亲切问诊中， 透过完善尖端的科学仪器， 提供最全的治疗项目， 达成最满意的医疗效果。 我们有最耐心又温柔的的医生， 以详细又贴心的说明， 降低病人治疗时的不适和紧张。  我们的治疗理念是预防， 保健， 尽全力保住病人的每一颗牙， 保留每一个自信的笑容。 <br>
<br>
本牙医诊所采用的仪器全是曾获得德国IF设计大奖(设计界奥斯卡奖之称的IF大奖）金奖的 MORITA设备。本诊所亦以高标准进行感染控制， 交叉感染控制， 提供您安心的治疗环境。<br>
<br>
我们提供：<br>
<br>
- 新患者免费全面检查及洗牙服务（需持有私人保险）<br>
- 急诊当天就诊服务<br>
- 12以下儿童no Gap防护保健治疗（检查，洗牙，窝沟封闭）<br>
- 牙周病治疗保健<br>
- 智齿手术， 口腔外科<br>
- 固定及活动假牙修复<br>
 - 根管治疗<br>
- 儿童早期上下颚骨骼检查<br>
- Medicare CDBS 2-17 岁儿童提供$1000免费牙科服务<br>
- 全口重建<br>
- 隐形牙齿矫正 （隐适美，clear correct) , 烤瓷牙齿矫正(Smile Fast)<br>
- 无痛牙齿美白<br>
- 美容牙科<br>
- 人工植牙<br>
- 睡眠窒息症治疗<br>
- 咀嚼肌肿大治疗 <br>
<br>
- 精通国语， 广东话，英语的医生， 零障碍的沟通<br><br></p>"
Lee Su,hello@bentleighdentalcare.com.au,,(02) 9411 1234,http://www.yesrelax.com.au,"Suite 205, 1 Katherine Street, Chatswood NSW 2067",Medical & Healthcare,9575,Bentleigh Dental Care 牙科诊所,(02) 9411 1234,"<p class=""details"">我们是一家设施齐全，经验丰富的牙科诊所，位于Chatswood火车站附近RSL Club旁。交通便利，免费停车。<br>
  我们的服务宗旨是做到收费透明，全面详细解答您的问题，制定最佳治疗方案，从而去除您看诊的顾虑。<br>
  牙医和护士定期参加澳洲牙科协会举办的卫生，消毒课程，全部在职人员拥有相关资格认证。我们有着最先进的消毒设备和完善的管理跟踪体系，真正确保您的就诊安全。<br>
  人性化的诊所内部设计和贴心的顾客服务，让您就诊更为舒适。<br>
  我们致力于社区服务， 免费为大家提供检测口腔癌的检查服务。也定期为社区内的一些幼儿园提供免费讲座。<br>
 我们提供全面的牙齿治疗服务：定期检查及洗牙，补牙，窝沟封闭，牙龈治疗，牙根管治疗，烤瓷牙套，烤瓷贴片，拔牙（拔智慧齿）种植牙，假牙，牙齿矫正，牙齿美白，注射肉毒杆菌素治疗夜间磨牙，缩小咬肌瘦脸等<br>
 <br>
  目前诊所在做牙齿美白优惠。飞利浦Zoom冷光美白技术让美白更快更有效。优惠价<br>
$595澳币：1小时4 sessions全套in chair美白，免费赠送take home美白套盒以及上下牙套<br>
 <br>
  详细可参看我们的网站www.yesrelax.com.au.或者wechat,facebook,instagram,twitter<br>
More: http://www.sydneytoday.com/beauty/1086992<br><br></p>"
Lisa Chong,info@painfreedentistsydney.com.au,painfreesydney,0295588988,http://www.painfreedentistsydney.com.au,"Suite 1, 570 New Canterbury Road",Medical & Healthcare,9624,Pain Free Dentist Sydney 悉尼无痛口腔诊疗中心,0295588988,"<p class=""details""><img src=""Photo_links/Sydney/9624_V3.png"" class=""logo"" width=""105"" alt=""Pain Free Dentist Sydney 悉尼无痛口腔诊疗中心 Company Logo"">悉尼无痛口腔诊疗中心是悉尼牙科诊所中最卓越的。我们的获奖团队提供高标准的口腔美容、普通口腔诊疗、专家正畸治疗、牙齿种植和假牙制作。悉尼无痛口腔诊疗中心的服务范围广泛，但我们只有一个目标：为您创造美丽、自信的笑容。<br>
我们为您提供新的安全、无痛的技术。每一步的治疗方法都重视关怀、技巧和对细节的关注。我们一流的服务和一个放松体贴的诊疗方式确保您渡过愉快的诊疗时间，得到迷人的笑容和健康的口腔。<br>
我们只做一件事情，一切为了您的牙齿。从蛀牙，紧急诊疗到隐形矫正，我们都将为您的牙齿问题提供一个无痛的解决方案。我们诊所的日常诊疗包括常规修复、美容牙科等。我们在每个领域中都非常专业，在无痛诊疗方面，我们可以自豪的说我们一直走在无痛诊疗的最前线。诊疗过程中，我们致力于缓解您的疼痛、紧张和不适。如果您有焦虑等问题我们也会为您提供其他选择。口服镇静剂和静脉滴注镇静都可以有效驱除您的紧张情绪。获得良好的口腔诊疗体验的关键在于紧张情绪的管理和身体疼痛的缓解，在我们无痛诊疗中心，我们将承诺为您提供一次良好的诊疗经历。当您需要牙齿烤瓷、牙齿种植或者隐形矫正服务，我们的牙医将会用他们的最好技术将您的疼痛降至最低点<br><br></p>"
Fion,massage12688@gmail.com,massage0451871268,0451871268,http://www.bestsydneyprivatemassage.com/index.php,"West Ryde Sydney, West Ryde, NSW 2114",Medical & Healthcare,10378,我是Fion，擅長背部疼痛和損傷的治療，有執照的治療師和努魯按摩專家。  坐落於私人工作室，我是一位美麗，訓練有素，經驗,0451871268,"<p class=""details""><img src=""Photo_links/Sydney/10378_V1.JPG"" class=""logo"" width=""105"" alt=""我是Fion，擅長背部疼痛和損傷的治療，有執照的治療師和努魯按摩專家。  坐落於私人工作室，我是一位美麗，訓練有素，經驗 Company Logo"">http://www.bestsydneyprivatemassage.com/index.php<br>
<br>
歡迎來到香港 - 悉尼按摩。我是Fion，持牌治療師和Nuru按摩專家。專門治療背痛和傷害。<br>
<br>
坐落於私人工作室，我是一位美麗，訓練有素，經驗豐富的女性理療師，擁有9年以上的按摩工作經驗，強大的客戶服務態度，擁有眾多長期客戶。<br>
<br>
我提供專業的按摩和神秘的東方風味令人振奮的努魯按摩服務。與我會議將增強您的按摩服務和努魯按摩的讚賞。<br>
<br>
我很高興通過優秀的技術和最好的感官體驗為我的顧客提供高質量的按摩體驗。<br>
<br>
您將可以在完全私密的情況下享受這項服務，讓您放鬆身心，享受激情。<br>
<br>
努魯按摩結合你的身體和心靈，<br>
並增強你的精神和身體狀況<br>
讓你的精神狀態被激動的終極高峰所感動。<br>
<br>
我是悉尼最專業的按摩治療師。請檢查我的網站，它有你需要的一切，包括地址，聯繫方式和我真實的照片。<br>
<br>
<br>
http://www.bestsydneyprivatemassage.com/index_e.php<br>
<br>
拔罐走罐治療<br>
100澳元/30分鐘<br>
<br>
芳香油按摩<br>
100澳元/ 60分鐘<br>
150/90分鐘<br>
200/120分鐘<br>
<br>
深層組織按摩<br>
<br>
120/60分鐘<br>
180/90分鐘<br>
240/120分鐘<br>
300澳元/ 150分鐘<br>
AUD 360/180分鐘（最好）<br>
<br>
治療按摩<br>
<br>
150澳元/ 60分鐘<br>
230/90分鐘<br>
300/120分鐘<br>
375/150分鐘<br>
AUD 450/180分鐘（最好）<br>
<br>
密宗的按摩<br>
<br>
250澳元/ 60分鐘<br>
375/90分鐘<br>
500澳元/ 120分鐘<br>
<br>
<br>
努魯按摩<br>
<br>
300/60分鐘<br>
450/90分鐘<br>
550/120分鐘<br>
650/150分鐘<br>
AUD 750/180分鐘（最好）<br>
<br>
Nuru按摩 - 互動<br>
<br>
350/60分鐘<br>
澳元530/90分鐘<br>
680歐元/ 120分鐘<br>
AUD 780/150分鐘<br>
880/180分鐘（最好）<br>
<br>
這是一個位於West Ryde North District的私人按摩室，距離火車站有5分鐘的步行路程。請致電0451871268預約時間和日期。我將確認您的地址。當您留言時，請告訴我您的首選時間，我會盡快給你回复。請記住，在繁忙時間可能會有一段時間才能回复，但我會盡快回复你。在工作室外面有停車位供乘坐汽車的人使用或出租車。<br>
<br>
週一至週日<br>
我的工作時間上午10點到晚上12點<br><br></p>"
Dr Hong Chang,eastwood@experteeth.com.au,sydneydentist,02 9410 1080,http://experteeth.com.au/zh,"Shop 2B, 71-73 Archer st, chatswood NSW 2067",Medical & Healthcare,8930,益白齿科 悉尼牙科诊所 Experteeth Dental Sydney | Chatswood | Eastwood,02 9410 1080,"<p class=""details""><img src=""Photo_links/Sydney/8930_V9.png"" class=""logo"" width=""105"" alt=""益白齿科 悉尼牙科诊所 Experteeth Dental Sydney | Chatswood | Eastwood Company Logo"">昌鸿 牙科医师          Dr Hong Chang<br>
郑妍 牙科医师          Dr Christina Zheng<br>
苏毅 牙科医师          Dr Joshua Su<br>
郑意靖 牙科医师       Dr Rachel Cheung<br>
刘博凡 牙科医师       Dr Berwyn Liu<br>
<br>
Experteeth Dental 益白齿科悉尼牙医诊所，位于悉尼的市中心City，主要华人区北区Chatswood以及西北区Eastwood。<br>
<br>
悉尼益白齿科Sydney City旗舰牙医诊所位于悉尼City市中心购物区Westfield旁边，Chanel香奈儿旗舰店楼上，Bvlgari宝格丽专卖店旁。诊所对面即是Dior专卖店与MLC。如果您乘坐火车，最近的车站为St James车站。<br>
<br>
益白齿科Sydney City旗舰牙医诊所配备有最齐全最先进的设备：包括数字牙科CT扫描仪，数字3D全脸软组织扫描仪，超高清口内照相机，无痛STA Wand麻药注射机，激光镭射Biolase软组织管理器，瑞士普兰梅卡全数字化超舒适型牙椅，全数字化诊所管理及病历系统，最高评级的交叉感染防范措施等等。<br>
<br>
我们在悉尼市中心，最专业的牙医为您的牙齿保驾护航。<br>
<br>
悉尼益白牙科Chatswood牙医诊所位于悉尼北区Chatswood市中心的位置，Archer St和Victoria Ave交界处，警察局及North Shore补习班旁边，Bupa保险公司Chatswood分点斜对面。<br>
<br>
在悉尼的北部Chatswood（车士活），这里是您的口腔牙科之家。我们希望提供给您一个家的温馨感觉，让看牙医洗牙变成一种享受。<br>
<br>
悉尼益白齿科Eastwood（伊士活）牙医诊所，原名Eastside Gardens Dental Centre。我们位于悉尼 Eastwood 市中心，距离火车站步行仅5分钟，邻近 Rhodes, Epping，Carlingford等区。<br>
<br>
在悉尼的西北部，这里是您的口腔牙科之家。我们希望提供给您一个家的温馨感觉，让看牙洗牙变成一种享受。<br>
<br>
诊所地址和联系方式：<br>
<br>
Experteeth Dental 益白齿科 Sydney 牙医诊所<br>
Suite 202, L2, 70 Castlereagh St<br>
Sydney NSW 2000<br>
<br>
Email : city@experteeth.com.au<br>
Phone : (02) 9232 4051<br>
<br>
Business hours<br>
周一至周五: 9.30 am – 5.30 pm<br>
周六: By Appointment Only<br>
<br>
Experteeth Dental 益白齿科 Chatswood 牙医诊所 <br>
Shop 2B, 71-73 Archer St<br>
Chatswood NSW 2067<br>
<br>
Email : chatswood@experteeth.com.au<br>
Phone : (02) 9410 1080<br>
<br>
Business hours<br>
周一至周五 : 9.30 am – 5.30 pm<br>
周六日： 9.30 am – 5.00 pm<br>
<br>
Experteeth Dental 益白齿科 Eastwood牙医诊所<br>
Shop112, Retail Level 1<br>
62-80 Rowe St Eastwood NSW 2122<br>
<br>
Email : eastwood@experteeth.com.au<br>
Phone : (02) 9858 3636<br>
<br>
Business hours<br>
周一至周五: 9.30 am – 6.00 pm<br>
周六： 9.30 am – 5.00 pm<br>
<br>
我们的牙医有着纯正的中国背景，且毕业于澳大利亚正规名牌大学。让您在悉尼同样可以在享受到最正规的牙医操作方式的同时无障碍地与牙医沟通您的需求与顾虑。悉尼市中心的旗舰诊所提供牙科CT，口内3D扫描仪等先进仪器，一站式种植牙，牙齿矫正，无痛无损伤牙齿美白均为我们的特色服务。<br>
<br>
<br>
我们不是一间旨在赚钱的高端牙科诊所。在种植牙中心，美白中心林立的悉尼市中心，Chatswood与Eastwood，我们选择做别人不愿意做的事情。预防与保健，虽然不是最赚钱的，但恰恰是最重要的。大部分的牙病都是可以预防的，如果人人都有定期检查，定期洗牙的习惯，那么大部分的牙病将不复存在。从这个观点出发，我们诊所与其他美白种植中心的不同，旨在为您提供真正的贴心服务。<br>
<br>
<br>
我们提供：<br>
- 新患者免费检查及洗牙服务（私人保险）<br>
- 种植牙、牙齿矫正套餐咨询估价服务<br>
- 急诊当天就诊服务<br>
- 大陆背景牙医护士，无障碍的沟通<br>
<br>
更多请访问 http://experteeth.com.au/zh/<br>
<br>
欢迎致电诊所 02 9410 1080 或 1300 660 103 预约，前台及医生均可说中文。<br>
<br>
<br>
""我是一名在墨尔本大学毕业的牙医，是福建人，现在在悉尼开业。曾经我也和大部分人一样茫然的来到澳洲，在澳洲一个人留学打拼。我也牙痛过，在澳洲开过阑尾，拔过智齿，上过法庭。深知中国人在澳洲的不易，障碍不只是语言上，还有观念上，文化上的。所以现在我回到悉尼，也励志要为华人同胞提供一个可信赖的平台。欢迎大家来看牙！<br>
<br>
很多朋友们现在都被牙疼所困扰，着急着问哪里有靠谱的牙医，哪个保险公司靠谱。这是一个误区造成的，在国内的习惯我们通常有病才找医生。其实这个观念是很不对的。很多牙病，包括蛀牙，牙周病，都是可以预防的。在澳洲私人保险很多保险公司也是对预防性洗牙检查给的赔付最多，这是因为保险公司知道如果人人都去检查牙齿，很大一部分的根管种牙都是不需要的。很多华人牙医也都是注重治疗，忽视预防，跟患者说“你做这个，肯定没有问题，我们的烤瓷牙10年质保”，其实哪里有什么质保，再好的假牙，也没有自己的牙齿来的好。人总是不如上帝，造出来的东西总是有缺陷。这是我的真心话，预防比治疗重要的多。不只是牙齿，身体更是如此。每年一次的定时体检，两次的定时洗牙，才是跟医生说再见的最好方法。<br>
<br>
很多在澳洲的牙医当听到你要回国做治疗就会态度不好，说国内医生的水平不好。平心而论，国内并不是水平不好，最大的问题在于参差不齐。出国的朋友国内多少有点关系，找个大医院熟悉的主任，水平不比澳洲差。还有就是牙病通常都不好拖，拖下去会有恶化或者断牙的危险，治疗也就越来越复杂，效果也会跟着变差。所以，如果你牙痛，千万不要忍着，如果你最近有要回国的计划，在澳洲找个牙医，做个紧急止痛排流，再回国完成治疗。最重要的是，回国的时候千万不要只治疗一颗牙齿，要把全部的牙病都查出来，无论大小，一一完成治疗，然后来到澳洲后找一个可以信赖的牙医，定时检查洗牙。<br>
<br>
如果您在澳洲有意找一个可以信赖的牙医，以预防为主的牙医，真正关心您的牙医，欢迎来诊所咨询。我们与bupa保险公司签约合作，致力于给患者提供一个可以信赖的家庭氛围。欢迎致电预约 02 9410 1080<br><br></p>"
